iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
463,False,83,"(7, 5, 5, 6, 5, 6)",17,True,,287
464,False,72,"(4, 4, 4, 3, 2, 3)",5,True,,288
465,False,69,"(5, 5, 6, 7, 2, 3)",7,False,duplicate,288
466,False,84,"(5, 7, 5, 6, 4, 4)",38,True,,289
467,False,72,"(4, 4, 5, 6, 6, 5)",6,True,,290
468,False,62,"(7, 6, 5, 2, 5, 3)",12,True,,291
469,False,0,,,False,invalid_random_target,291
470,False,0,,,False,invalid_random_target,291
471,False,0,,,False,invalid_random_target,291
472,False,0,,,False,invalid_random_target,291
473,False,82,"(6, 5, 6, 5, 4, 7)",3,True,,292
474,False,0,,,False,invalid_random_target,292
475,False,0,,,False,invalid_random_target,292
476,False,83,"(3, 5, 5, 6, 5, 2)",12,True,,293
477,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,293
478,False,70,"(7, 5, 5, 4, 3, 5)",3,True,,294
479,False,72,"(4, 4, 3, 7, 4, 4)",3,True,,295
480,False,0,,,False,invalid_random_target,295
481,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,295
482,False,82,"(7, 5, 5, 4, 4, 3)",5,True,,296
483,False,81,"(2, 5, 5, 7, 4, 3)",3,True,,297
484,False,79,"(3, 6, 6, 7, 4, 4)",3,True,,298
485,False,0,,,False,invalid_random_target,298
486,False,62,"(2, 6, 5, 7, 4, 4)",2,True,,299
487,False,81,"(3, 5, 5, 5, 5, 2)",56,True,,300
488,False,72,"(5, 4, 4, 3, 2, 4)",2,True,,301
489,False,81,"(3, 6, 4, 7, 8, 5)",14,True,,302
490,False,0,,,False,invalid_random_target,302
491,False,81,"(6, 6, 5, 6, 2, 4)",11,True,,303
492,False,82,"(8, 4, 6, 5, 3, 6)",10,True,,304
493,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,304
494,False,0,,,False,invalid_random_target,304
495,False,82,"(5, 5, 5, 4, 4, 3)",1,True,,305
496,True,65,"(3, 7, 6, 8, 1, 2)",21,True,,306
497,False,62,"(5, 4, 6, 4, 2, 3)",4,True,,307
498,False,0,,,False,invalid_random_target,307
499,False,0,,,False,invalid_random_target,307
500,False,0,,,False,invalid_random_target,307
501,False,66,"(4, 5, 7, 3, 6, 3)",3,True,,308
502,False,0,,,False,invalid_random_target,308
503,False,70,"(4, 4, 5, 6, 2, 3)",14,False,duplicate,308
504,False,83,"(6, 6, 5, 4, 5, 4)",22,False,duplicate,308
505,False,42,"(4, 4, 6, 7, 2, 3)",3,True,,309
506,False,71,"(4, 4, 5, 4, 5, 4)",1,False,duplicate,309
507,False,0,,,False,invalid_random_target,309
508,False,0,,,False,invalid_random_target,309
509,False,72,"(5, 4, 4, 3, 2, 4)",2,False,duplicate,309
510,False,72,"(5, 4, 4, 2, 3, 4)",9,True,,310
511,False,72,"(5, 4, 3, 4, 2, 4)",1,True,,311
512,False,0,,,False,invalid_random_target,311
513,False,66,"(5, 5, 7, 2, 5, 3)",12,True,,312
514,False,0,,,False,invalid_random_target,312
515,False,71,"(4, 4, 5, 5, 6, 3)",2,True,,313
516,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,313
517,False,52,"(3, 4, 5, 6, 0, 4)",10,True,,314
518,False,72,"(4, 4, 6, 3, 2, 3)",10,False,duplicate,314
519,False,81,"(3, 6, 5, 7, 7, 5)",2,True,,315
520,False,84,"(5, 6, 4, 5, 3, 3)",50,True,,316
521,False,0,,,False,invalid_random_target,316
522,False,0,,,False,invalid_random_target,316
523,False,71,"(4, 5, 5, 2, 6, 4)",49,True,,317
524,False,63,"(5, 4, 6, 5, 4, 4)",1,True,,318
525,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,318
526,False,82,"(7, 5, 6, 5, 4, 3)",9,True,,319
527,False,82,"(6, 5, 5, 5, 6, 3)",3,True,,320
528,False,0,,,False,invalid_random_target,320
529,False,72,"(5, 4, 4, 7, 7, 3)",4,False,duplicate,320
530,False,81,"(3, 6, 6, 3, 3, 5)",4,True,,321
531,False,83,"(3, 7, 5, 6, 6, 4)",16,True,,322
532,False,84,"(4, 7, 6, 4, 2, 3)",10,True,,323
533,False,0,,,False,invalid_random_target,323
534,False,0,,,False,invalid_random_target,323
535,False,72,"(4, 4, 4, 7, 5, 5)",2,True,,324
536,True,65,"(3, 6, 8, 9, 1, 2)",38,True,,325
537,False,71,"(4, 4, 5, 3, 2, 5)",7,True,,326
538,False,72,"(5, 4, 0, 7, 7, 3)",70,True,,327
539,False,0,,,False,invalid_random_target,327
540,False,0,,,False,invalid_random_target,327
541,False,71,"(4, 4, 5, 4, 5, 4)",1,False,duplicate,327
542,True,65,"(4, 5, 7, 8, 1, 2)",49,True,,328
543,False,83,"(3, 7, 5, 6, 4, 5)",1,True,,329
544,False,83,"(4, 5, 5, 2, 6, 5)",53,True,,330
545,False,82,"(6, 5, 6, 5, 6, 7)",36,True,,331
546,False,83,"(3, 6, 5, 1, 4, 6)",72,True,,332
547,False,0,,,False,invalid_random_target,332
548,False,81,"(3, 5, 4, 7, 8, 6)",37,True,,333
549,False,82,"(8, 4, 6, 5, 2, 6)",29,True,,334
550,False,0,,,False,invalid_random_target,334
551,False,0,,,False,invalid_random_target,334
552,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,334
553,False,72,"(5, 4, 5, 7, 6, 3)",3,True,,335
554,False,48,"(5, 5, 0, 7, 7, 3)",26,True,,336
555,False,81,"(3, 6, 2, 7, 8, 5)",58,True,,337
556,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,337
557,False,0,,,False,invalid_random_target,337
558,False,83,"(3, 7, 5, 4, 2, 3)",7,True,,338
559,False,83,"(3, 6, 5, 7, 4, 5)",1,True,,339
560,False,73,"(5, 5, 6, 7, 2, 6)",7,True,,340
561,False,72,"(6, 4, 3, 2, 3, 4)",56,True,,341
562,False,82,"(7, 5, 5, 5, 5, 3)",4,True,,342
563,True,65,"(3, 5, 7, 9, 1, 2)",16,True,,343
564,False,83,"(6, 5, 5, 5, 6, 5)",4,True,,344
565,False,0,,,False,invalid_random_target,344
566,False,0,,,False,invalid_random_target,344
567,False,82,"(7, 5, 5, 4, 7, 4)",74,True,,345
568,True,65,"(3, 7, 7, 8, 1, 2)",5,True,,346
569,True,65,"(3, 5, 7, 7, 1, 2)",15,True,,347
570,False,82,"(3, 6, 5, 2, 3, 6)",3,True,,348
571,False,66,"(5, 5, 7, 2, 4, 3)",4,True,,349
572,False,76,"(4, 5, 6, 7, 5, 4)",4,True,,350
573,False,0,,,False,invalid_random_target,350
574,False,83,"(4, 5, 6, 2, 5, 5)",10,True,,351
575,False,72,"(2, 3, 5, 8, 1, 3)",63,True,,352
576,False,72,"(4, 5, 4, 4, 2, 3)",4,True,,353
577,False,0,,,False,invalid_random_target,353
578,False,56,"(5, 4, 5, 5, 2, 3)",12,True,,354
579,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,354
580,False,81,"(3, 6, 7, 6, 5, 5)",5,True,,355
581,False,74,"(3, 6, 2, 9, 5, 5)",64,True,,356
582,False,0,,,False,invalid_random_target,356
583,False,64,"(1, 7, 5, 5, 3, 5)",7,True,,357
584,False,81,"(3, 5, 6, 6, 4, 2)",2,True,,358
585,False,72,"(4, 4, 4, 7, 6, 4)",7,True,,359
586,False,82,"(4, 5, 3, 7, 1, 6)",8,True,,360
587,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,360
588,False,0,,,False,invalid_random_target,360
589,False,0,,,False,invalid_random_target,360
590,False,0,,,False,invalid_random_target,360
591,False,83,"(3, 7, 5, 6, 5, 4)",7,True,,361
592,False,0,,,False,invalid_random_target,361
593,False,72,"(4, 4, 4, 5, 3, 4)",1,True,,362
594,False,82,"(8, 4, 6, 5, 5, 4)",11,True,,363
595,False,63,"(5, 4, 6, 5, 6, 4)",2,True,,364
596,False,84,"(5, 7, 4, 6, 5, 4)",77,True,,365
597,False,0,,,False,invalid_random_target,365
598,False,72,"(5, 5, 4, 7, 7, 4)",35,True,,366
599,False,83,"(2, 7, 5, 4, 2, 3)",3,True,,367
600,False,83,"(5, 6, 5, 3, 5, 4)",3,True,,368
601,False,0,,,False,invalid_random_target,368
602,False,83,"(6, 6, 4, 3, 7, 4)",76,True,,369
603,False,81,"(3, 5, 4, 7, 7, 6)",7,True,,370
604,False,45,"(3, 5, 5, 7, 2, 2)",4,False,duplicate,370
605,False,0,,,False,invalid_random_target,370
606,False,0,,,False,invalid_random_target,370
607,False,80,"(4, 5, 5, 7, 1, 5)",4,False,duplicate,370
608,False,61,"(5, 5, 6, 5, 6, 5)",42,True,,371
609,False,0,,,False,invalid_random_target,371
610,False,83,"(4, 5, 4, 7, 6, 6)",11,True,,372
611,False,83,"(5, 4, 5, 5, 7, 3)",23,True,,373
612,False,0,,,False,invalid_random_target,373
613,False,51,"(4, 4, 6, 6, 5, 3)",7,True,,374
614,False,0,,,False,invalid_random_target,374
615,False,71,"(7, 5, 7, 4, 3, 5)",5,True,,375
616,False,83,"(3, 8, 5, 6, 2, 5)",1,True,,376
617,False,82,"(3, 5, 5, 5, 3, 2)",2,True,,377
618,False,71,"(4, 4, 6, 3, 5, 4)",9,False,duplicate,377
619,False,0,,,False,invalid_random_target,377
620,False,83,"(7, 4, 5, 5, 4, 5)",5,True,,378
621,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,378
622,False,83,"(6, 6, 4, 5, 7, 4)",6,True,,379
623,False,75,"(4, 5, 6, 8, 2, 6)",10,True,,380
624,False,83,"(4, 7, 6, 6, 2, 3)",1,True,,381
625,False,72,"(4, 4, 4, 2, 3, 5)",7,True,,382
626,False,56,"(4, 4, 6, 4, 2, 2)",6,True,,383
627,False,83,"(6, 6, 5, 3, 3, 3)",7,True,,384
628,False,0,,,False,invalid_random_target,384
629,False,84,"(4, 7, 5, 4, 3, 3)",5,False,duplicate,384
630,False,72,"(4, 4, 4, 6, 7, 3)",67,True,,385
631,False,83,"(8, 4, 4, 5, 5, 6)",73,True,,386
632,False,83,"(4, 5, 6, 2, 5, 5)",10,False,duplicate,386
633,False,52,"(4, 4, 6, 6, 3, 3)",1,True,,387
634,False,0,,,False,invalid_random_target,387
635,False,0,,,False,invalid_random_target,387
636,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,387
637,False,48,"(5, 4, 2, 7, 7, 3)",1,False,duplicate,387
638,False,0,,,False,invalid_random_target,387
639,False,0,,,False,invalid_random_target,387
640,True,65,"(3, 6, 7, 7, 2, 2)",35,True,,388
641,False,59,"(4, 4, 7, 8, 2, 2)",2,True,,389
642,False,83,"(4, 5, 5, 4, 6, 5)",1,True,,390
643,False,72,"(5, 4, 3, 3, 2, 3)",5,True,,391
644,False,71,"(4, 5, 3, 3, 2, 5)",5,False,duplicate,391
645,False,0,,,False,invalid_random_target,391
646,False,27,"(3, 6, 7, 8, 2, 3)",8,True,,392
647,False,72,"(5, 5, 3, 4, 2, 4)",26,True,,393
648,False,58,"(4, 5, 0, 7, 6, 3)",4,True,,394
649,False,72,"(4, 4, 4, 6, 6, 2)",6,True,,395
650,True,65,"(3, 5, 7, 8, 1, 1)",19,True,,396
651,False,83,"(6, 7, 6, 2, 2, 3)",18,True,,397
652,True,65,"(3, 5, 7, 8, 1, 3)",20,False,duplicate,397
653,False,0,,,False,invalid_random_target,397
654,False,71,"(4, 5, 4, 3, 6, 3)",39,True,,398
655,False,82,"(6, 5, 6, 5, 7, 7)",65,True,,399
656,False,83,"(4, 5, 3, 7, 6, 3)",14,True,,400
657,False,70,"(8, 5, 5, 4, 4, 6)",40,True,,401
658,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,401
659,True,65,"(3, 6, 6, 8, 1, 3)",33,True,,402
660,False,82,"(7, 5, 5, 5, 3, 4)",7,True,,403
661,False,72,"(5, 4, 3, 3, 1, 4)",39,True,,404
662,False,0,,,False,invalid_random_target,404
663,False,0,,,False,invalid_random_target,404
664,False,83,"(3, 7, 5, 2, 3, 4)",9,True,,405
665,False,72,"(3, 4, 4, 3, 3, 5)",4,True,,406
666,False,0,,,False,invalid_random_target,406
667,False,72,"(6, 4, 3, 3, 4, 4)",21,True,,407
668,False,61,"(6, 5, 6, 5, 5, 5)",37,True,,408
669,False,0,,,False,invalid_random_target,408
670,False,0,,,False,invalid_random_target,408
671,False,71,"(5, 4, 3, 8, 8, 5)",33,True,,409
672,True,65,"(3, 6, 7, 8, 0, 1)",43,False,duplicate,409
673,False,83,"(3, 8, 3, 2, 3, 4)",43,True,,410
674,False,83,"(6, 5, 5, 4, 3, 6)",69,True,,411
675,False,0,,,False,invalid_random_target,411
676,False,69,"(5, 4, 5, 7, 2, 1)",35,True,,412
677,False,71,"(5, 4, 2, 8, 8, 5)",50,True,,413
678,False,48,"(5, 4, 1, 7, 7, 2)",8,True,,414
679,False,0,,,False,invalid_random_target,414
680,False,82,"(7, 5, 6, 5, 4, 4)",7,True,,415
681,False,75,"(4, 5, 6, 7, 2, 5)",1,True,,416
682,False,72,"(6, 4, 4, 7, 5, 4)",33,True,,417
683,False,72,"(5, 4, 3, 5, 5, 4)",55,True,,418
684,False,75,"(3, 4, 3, 7, 4, 6)",43,True,,419
685,False,81,"(2, 6, 6, 4, 4, 6)",6,True,,420
686,False,64,"(2, 7, 5, 5, 3, 6)",25,True,,421
687,False,54,"(4, 4, 6, 7, 5, 4)",29,True,,422
688,False,72,"(6, 4, 3, 3, 2, 4)",6,True,,423
689,False,51,"(4, 4, 6, 6, 4, 5)",8,True,,424
690,False,0,,,False,invalid_random_target,424
691,False,79,"(6, 4, 6, 6, 4, 7)",25,True,,425
692,False,83,"(4, 5, 5, 2, 4, 5)",4,True,,426
693,False,68,"(5, 4, 2, 7, 6, 2)",1,True,,427
694,False,0,,,False,invalid_random_target,427
695,False,0,,,False,invalid_random_target,427
696,False,0,,,False,invalid_random_target,427
697,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,427
698,False,71,"(4, 4, 5, 4, 6, 3)",10,True,,428
699,False,72,"(4, 4, 2, 7, 6, 3)",3,True,,429
700,False,81,"(3, 6, 4, 7, 7, 5)",6,True,,430
701,False,0,,,False,invalid_random_target,430
702,False,81,"(5, 5, 6, 5, 7, 6)",4,True,,431
703,False,82,"(3, 8, 3, 2, 1, 4)",26,True,,432
704,False,83,"(2, 7, 5, 3, 2, 4)",38,True,,433
705,False,0,,,False,invalid_random_target,433
706,False,71,"(5, 5, 3, 7, 7, 5)",5,True,,434
707,False,0,,,False,invalid_random_target,434
708,False,82,"(2, 5, 5, 7, 2, 5)",4,True,,435
709,False,79,"(4, 5, 6, 5, 4, 7)",5,True,,436
710,False,82,"(4, 5, 3, 6, 0, 7)",51,True,,437
711,False,0,,,False,invalid_random_target,437
712,False,0,,,False,invalid_random_target,437
713,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,437
714,False,59,"(5, 5, 6, 8, 1, 2)",11,True,,438
715,False,73,"(3, 5, 3, 4, 2, 5)",4,True,,439
716,False,0,,,False,invalid_random_target,439
717,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,439
718,False,78,"(4, 5, 6, 7, 2, 5)",7,False,duplicate,439
719,False,79,"(2, 5, 5, 7, 2, 4)",6,True,,440
720,False,82,"(3, 6, 5, 2, 4, 6)",6,False,duplicate,440
721,False,78,"(6, 5, 7, 4, 6, 4)",6,True,,441
722,False,62,"(6, 4, 6, 3, 5, 4)",55,True,,442
723,False,71,"(4, 5, 5, 3, 5, 3)",7,True,,443
724,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,443
725,False,0,,,False,invalid_random_target,443
726,False,81,"(3, 6, 6, 3, 3, 5)",4,False,duplicate,443
727,False,82,"(5, 5, 5, 5, 3, 4)",1,True,,444
728,False,0,,,False,invalid_random_target,444
729,False,81,"(9, 4, 6, 5, 1, 6)",67,True,,445
730,False,69,"(5, 4, 6, 8, 2, 2)",13,False,duplicate,445
731,False,0,,,False,invalid_random_target,445
732,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,445
733,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,445
734,False,70,"(9, 2, 6, 5, 1, 6)",64,True,,446
735,False,0,,,False,invalid_random_target,446
736,False,83,"(3, 6, 3, 2, 3, 6)",71,True,,447
737,False,65,"(2, 3, 6, 8, 1, 2)",8,True,,448
738,False,71,"(4, 4, 3, 8, 6, 5)",3,True,,449
739,False,57,"(5, 4, 6, 3, 4, 2)",47,True,,450
740,False,81,"(5, 5, 6, 5, 6, 7)",3,True,,451
741,False,70,"(7, 5, 5, 4, 3, 6)",4,True,,452
742,False,61,"(2, 6, 5, 8, 4, 4)",4,True,,453
743,False,83,"(2, 7, 5, 6, 5, 5)",5,True,,454
744,False,81,"(8, 4, 4, 5, 5, 4)",13,True,,455
745,False,73,"(2, 4, 3, 3, 2, 6)",47,True,,456
746,False,0,,,False,invalid_random_target,456
747,False,71,"(5, 5, 3, 8, 6, 5)",5,True,,457
748,False,62,"(7, 6, 5, 2, 4, 4)",6,True,,458
749,False,73,"(3, 7, 3, 2, 1, 5)",42,True,,459
750,False,0,,,False,invalid_random_target,459
751,False,62,"(3, 6, 2, 9, 4, 4)",5,True,,460
752,False,68,"(5, 4, 1, 7, 7, 4)",46,True,,461
753,False,0,,,False,invalid_random_target,461
754,False,0,,,False,invalid_random_target,461
755,False,81,"(9, 4, 3, 5, 5, 6)",76,True,,462
756,False,0,,,False,invalid_random_target,462
757,False,83,"(3, 7, 5, 7, 4, 4)",3,True,,463
758,False,83,"(3, 8, 6, 6, 2, 4)",2,True,,464
759,False,82,"(2, 5, 3, 3, 2, 6)",27,True,,465
760,False,61,"(3, 6, 7, 8, 1, 3)",9,False,duplicate,465
761,False,0,,,False,invalid_random_target,465
762,False,83,"(2, 5, 4, 7, 6, 4)",4,True,,466
763,False,72,"(3, 4, 5, 6, 7, 3)",8,True,,467
764,False,82,"(3, 7, 3, 1, 3, 4)",63,True,,468
765,False,81,"(5, 5, 6, 6, 6, 6)",4,True,,469
766,False,0,,,False,invalid_random_target,469
767,False,83,"(6, 6, 4, 3, 7, 3)",31,True,,470
768,False,0,,,False,invalid_random_target,470
769,False,65,"(3, 6, 6, 6, 3, 2)",3,True,,471
770,False,62,"(7, 6, 5, 3, 5, 2)",8,True,,472
771,False,63,"(6, 4, 6, 7, 4, 6)",7,True,,473
772,False,0,,,False,invalid_random_target,473
773,False,83,"(3, 8, 5, 1, 3, 5)",61,True,,474
774,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,474
775,False,66,"(5, 6, 7, 3, 6, 3)",6,True,,475
776,False,0,,,False,invalid_random_target,475
777,False,0,,,False,invalid_random_target,475
778,False,63,"(5, 4, 6, 4, 4, 2)",6,True,,476
779,False,0,,,False,invalid_random_target,476
780,False,0,,,False,invalid_random_target,476
781,False,0,,,False,invalid_random_target,476
782,False,72,"(7, 4, 3, 3, 5, 4)",63,True,,477
783,False,62,"(6, 6, 5, 2, 4, 3)",5,True,,478
784,False,82,"(3, 6, 5, 2, 3, 6)",3,False,duplicate,478
785,False,82,"(7, 5, 6, 5, 4, 3)",4,False,duplicate,478
786,False,0,,,False,invalid_random_target,478
787,False,65,"(2, 4, 5, 9, 1, 3)",5,True,,479
788,False,62,"(5, 6, 5, 2, 6, 4)",5,True,,480
789,False,72,"(5, 5, 3, 7, 6, 2)",6,True,,481
790,False,0,,,False,invalid_random_target,481
791,False,0,,,False,invalid_random_target,481
792,False,72,"(5, 4, 3, 3, 1, 4)",8,False,duplicate,481
793,False,83,"(4, 5, 5, 1, 7, 5)",81,True,,482
794,False,0,,,False,invalid_random_target,482
795,False,72,"(4, 4, 4, 6, 6, 4)",12,True,,483
796,False,0,,,False,invalid_random_target,483
797,False,72,"(4, 5, 7, 3, 7, 2)",57,True,,484
798,False,63,"(5, 4, 6, 7, 4, 7)",9,True,,485
799,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,485
800,False,82,"(5, 5, 5, 4, 7, 4)",4,True,,486
801,False,83,"(4, 6, 3, 7, 6, 6)",54,True,,487
802,False,64,"(3, 7, 5, 5, 3, 5)",8,True,,488
803,False,0,,,False,invalid_random_target,488
804,False,0,,,False,invalid_random_target,488
805,False,83,"(6, 7, 6, 3, 2, 2)",7,True,,489
806,False,84,"(4, 7, 2, 5, 3, 3)",83,True,,490
807,False,63,"(3, 5, 5, 6, 6, 3)",2,True,,491
808,False,77,"(4, 5, 7, 3, 9, 2)",77,True,,492
809,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,492
810,False,0,,,False,invalid_random_target,492
811,False,72,"(3, 4, 4, 3, 3, 5)",4,False,duplicate,492
812,False,81,"(6, 5, 7, 5, 6, 7)",11,True,,493
813,False,83,"(3, 5, 3, 5, 2, 6)",48,True,,494
814,False,81,"(6, 6, 7, 3, 7, 3)",78,True,,495
815,False,0,,,False,invalid_random_target,495
816,False,82,"(6, 4, 6, 5, 5, 4)",1,True,,496
817,False,83,"(5, 4, 3, 7, 6, 1)",47,True,,497
818,False,71,"(5, 4, 3, 6, 6, 0)",50,True,,498
819,False,0,,,False,invalid_random_target,498
820,False,58,"(3, 4, 5, 6, 1, 5)",1,True,,499
821,False,0,,,False,invalid_random_target,499
822,False,0,,,False,invalid_random_target,499
823,False,63,"(5, 4, 6, 7, 4, 7)",9,False,duplicate,499
824,False,72,"(5, 5, 4, 7, 6, 3)",4,False,duplicate,499
825,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,499
826,False,72,"(4, 4, 4, 7, 4, 3)",1,True,,500
827,False,72,"(5, 4, 3, 5, 2, 3)",2,True,,501
828,False,83,"(5, 6, 5, 3, 7, 3)",9,True,,502
829,False,82,"(8, 4, 6, 5, 5, 5)",21,True,,503
830,False,82,"(5, 6, 5, 3, 2, 3)",7,True,,504
831,False,82,"(4, 6, 6, 1, 7, 5)",29,True,,505
832,False,70,"(8, 4, 5, 4, 2, 6)",33,True,,506
833,False,81,"(7, 4, 4, 5, 4, 6)",2,True,,507
834,False,83,"(7, 6, 4, 4, 7, 4)",38,True,,508
835,False,83,"(6, 6, 5, 4, 7, 3)",7,True,,509
836,False,82,"(3, 6, 5, 0, 3, 6)",66,True,,510
837,False,83,"(4, 6, 4, 7, 6, 5)",4,True,,511
838,False,0,,,False,invalid_random_target,511
839,False,61,"(2, 4, 6, 8, 1, 2)",8,True,,512
840,False,0,,,False,invalid_random_target,512
841,False,72,"(5, 5, 4, 7, 6, 3)",4,False,duplicate,512
842,False,72,"(2, 4, 6, 9, 1, 2)",14,True,,513
843,False,63,"(6, 5, 7, 6, 6, 4)",8,True,,514
844,False,82,"(2, 4, 4, 3, 2, 3)",81,True,,515
845,False,0,,,False,invalid_random_target,515
846,False,0,,,False,invalid_random_target,515
847,False,0,,,False,invalid_random_target,515
848,False,71,"(4, 4, 3, 7, 5, 5)",13,True,,516
849,False,0,,,False,invalid_random_target,516
850,False,73,"(3, 4, 4, 3, 1, 5)",13,True,,517
851,False,0,,,False,invalid_random_target,517
852,False,66,"(5, 5, 7, 4, 6, 3)",1,False,duplicate,517
853,False,0,,,False,invalid_random_target,517
854,False,0,,,False,invalid_random_target,517
855,False,83,"(5, 7, 6, 3, 2, 3)",2,True,,518
856,False,49,"(4, 4, 6, 7, 1, 1)",3,True,,519
857,False,82,"(6, 5, 5, 4, 4, 2)",8,True,,520
858,False,48,"(5, 5, 1, 7, 7, 3)",5,True,,521
859,False,71,"(5, 5, 5, 6, 6, 5)",33,True,,522
860,False,38,"(4, 4, 6, 5, 1, 2)",1,True,,523
861,False,71,"(3, 5, 3, 4, 2, 6)",10,True,,524
862,False,83,"(4, 5, 2, 3, 6, 3)",78,True,,525
863,False,80,"(5, 5, 2, 7, 6, 3)",1,True,,526
864,False,82,"(2, 6, 4, 7, 3, 5)",4,True,,527
865,False,76,"(4, 6, 6, 7, 4, 5)",7,True,,528
866,False,62,"(7, 6, 5, 2, 6, 2)",60,True,,529
867,False,0,,,False,invalid_random_target,529
868,False,0,,,False,invalid_random_target,529
869,False,81,"(4, 5, 6, 5, 6, 6)",5,True,,530
870,False,69,"(5, 4, 5, 7, 2, 5)",63,True,,531
871,False,72,"(4, 4, 4, 3, 2, 3)",4,False,duplicate,531
872,False,83,"(5, 6, 4, 4, 7, 4)",4,True,,532
873,False,81,"(2, 4, 6, 4, 1, 5)",50,True,,533
874,False,73,"(3, 4, 3, 8, 5, 6)",52,True,,534
875,False,0,,,False,invalid_random_target,534
876,False,72,"(4, 4, 3, 3, 2, 4)",3,False,duplicate,534
877,True,65,"(4, 6, 7, 7, 1, 2)",53,False,duplicate,534
878,False,0,,,False,invalid_random_target,534
879,False,70,"(8, 4, 6, 5, 1, 5)",2,True,,535
880,False,0,,,False,invalid_random_target,535
881,False,0,,,False,invalid_random_target,535
882,False,76,"(3, 5, 6, 5, 4, 6)",4,True,,536
883,False,82,"(4, 7, 2, 6, 2, 3)",10,True,,537
884,False,82,"(3, 5, 4, 7, 1, 7)",5,True,,538
885,False,81,"(3, 6, 6, 3, 4, 4)",3,True,,539
886,False,77,"(7, 4, 3, 2, 5, 4)",59,True,,540
887,False,0,,,False,invalid_random_target,540
888,False,78,"(6, 5, 7, 3, 5, 4)",7,True,,541
889,False,0,,,False,invalid_random_target,541
890,False,68,"(9, 4, 2, 5, 5, 7)",65,True,,542
891,False,62,"(3, 6, 3, 9, 4, 5)",2,True,,543
892,False,0,,,False,invalid_random_target,543
893,False,63,"(4, 4, 6, 3, 4, 3)",4,False,duplicate,543
894,False,83,"(5, 5, 3, 7, 5, 2)",8,True,,544
895,False,74,"(3, 6, 3, 7, 7, 5)",2,True,,545
896,False,0,,,False,invalid_random_target,545
897,False,71,"(4, 4, 5, 3, 5, 3)",11,False,duplicate,545
898,False,72,"(3, 6, 7, 7, 5, 4)",5,True,,546
899,False,83,"(3, 5, 4, 7, 5, 4)",1,True,,547
900,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,547
901,False,83,"(6, 7, 6, 4, 3, 4)",1,True,,548
902,False,72,"(4, 4, 4, 6, 6, 4)",8,False,duplicate,548
903,False,83,"(4, 5, 2, 3, 6, 3)",78,False,duplicate,548
904,False,0,,,False,invalid_random_target,548
905,False,82,"(2, 5, 5, 6, 1, 5)",8,True,,549
906,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,549
907,False,0,,,False,invalid_random_target,549
908,False,0,,,False,invalid_random_target,549
909,False,81,"(7, 4, 4, 5, 4, 6)",2,False,duplicate,549
910,False,83,"(6, 7, 6, 3, 2, 3)",8,True,,550
911,False,82,"(3, 5, 5, 1, 7, 5)",32,True,,551
912,False,0,,,False,invalid_random_target,551
913,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,551
914,False,82,"(1, 4, 2, 3, 2, 6)",62,True,,552
915,False,82,"(7, 5, 5, 6, 3, 6)",7,True,,553
916,False,81,"(5, 5, 6, 6, 5, 7)",6,True,,554
917,False,0,,,False,invalid_random_target,554
918,False,81,"(3, 5, 5, 1, 5, 5)",3,True,,555
919,False,81,"(2, 5, 6, 5, 1, 5)",8,True,,556
920,False,66,"(1, 4, 2, 4, 2, 5)",5,True,,557
921,False,83,"(3, 7, 5, 7, 3, 5)",4,True,,558
922,False,81,"(6, 6, 6, 3, 6, 3)",10,True,,559
923,False,79,"(3, 6, 7, 8, 2, 1)",10,True,,560
924,False,0,,,False,invalid_random_target,560
925,False,0,,,False,invalid_random_target,560
926,False,82,"(8, 5, 6, 6, 5, 4)",13,True,,561
